#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0051179	Localization	26	4512	0.26	0.0299	9606.ENSP00000001008,9606.ENSP00000162749,9606.ENSP00000222005,9606.ENSP00000252483,9606.ENSP00000264896,9606.ENSP00000293328,9606.ENSP00000298229,9606.ENSP00000303507,9606.ENSP00000313391,9606.ENSP00000317272,9606.ENSP00000324856,9606.ENSP00000356436,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000376024,9606.ENSP00000376367,9606.ENSP00000378845,9606.ENSP00000379350,9606.ENSP00000393847,9606.ENSP00000428924,9606.ENSP00000436607,9606.ENSP00000447730,9606.ENSP00000462468,9606.ENSP00000482169,9606.ENSP00000483825,9606.ENSP00000496959	FKBP4,TNFRSF1A,CDC37,NECTIN2,SCARB2,STAT5B,INPPL1,BCR,DAB2,MET,STK11,PLA2G4A,ABL1,SRC,SNX9,WASF1,LAT,ITGB1,PLA2G10,LYN,ADM,CD63,YES1,NEFL,IKBKG,ITGAM
GO:0001954	Positive regulation of cell-matrix adhesion	3	57	1.22	0.0306	9606.ENSP00000263923,9606.ENSP00000361423,9606.ENSP00000442600	KDR,ABL1,DAG1
GO:0002685	Regulation of leukocyte migration	5	231	0.83	0.0306	9606.ENSP00000303507,9606.ENSP00000346300,9606.ENSP00000361423,9606.ENSP00000428924,9606.ENSP00000453302	BCR,CRKL,ABL1,LYN,ADAM8
GO:0044092	Negative regulation of molecular function	11	1143	0.48	0.0315	9606.ENSP00000313391,9606.ENSP00000317272,9606.ENSP00000339328,9606.ENSP00000345492,9606.ENSP00000349436,9606.ENSP00000360683,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000375711,9606.ENSP00000393847,9606.ENSP00000428924	DAB2,MET,PLAUR,SH2B3,ADAM15,PTPN1,ABL1,SRC,AKT1S1,PLA2G10,LYN
GO:0002444	Myeloid leukocyte mediated immunity	3	58	1.21	0.0318	9606.ENSP00000303507,9606.ENSP00000378845,9606.ENSP00000428924	BCR,LAT,LYN
GO:0016310	Phosphorylation	10	966	0.51	0.0318	9606.ENSP00000263923,9606.ENSP00000296795,9606.ENSP00000303507,9606.ENSP00000317272,9606.ENSP00000324856,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000428924,9606.ENSP00000462468,9606.ENSP00000483825	KDR,TLR3,BCR,MET,STK11,ABL1,SRC,LYN,YES1,IKBKG
GO:0043407	Negative regulation of MAP kinase activity	3	58	1.21	0.0318	9606.ENSP00000345492,9606.ENSP00000360683,9606.ENSP00000428924	SH2B3,PTPN1,LYN
GO:0048754	Branching morphogenesis of an epithelial tube	4	134	0.97	0.0319	9606.ENSP00000263923,9606.ENSP00000317272,9606.ENSP00000362680,9606.ENSP00000442600	KDR,MET,SRC,DAG1
GO:1901699	Cellular response to nitrogen compound	8	637	0.59	0.0319	9606.ENSP00000293328,9606.ENSP00000296795,9606.ENSP00000346300,9606.ENSP00000360683,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000401980,9606.ENSP00000428924	STAT5B,TLR3,CRKL,PTPN1,ABL1,SRC,MAVS,LYN
GO:0032870	Cellular response to hormone stimulus	7	489	0.65	0.0320	9606.ENSP00000001008,9606.ENSP00000256592,9606.ENSP00000293328,9606.ENSP00000360683,9606.ENSP00000362680,9606.ENSP00000379721,9606.ENSP00000428924	FKBP4,TSHB,STAT5B,PTPN1,SRC,USP8,LYN
GO:0035313	Wound healing, spreading of epidermal cells	2	13	1.68	0.0330	9606.ENSP00000293379,9606.ENSP00000379350	ITGA5,ITGB1
GO:0048011	Neurotrophin TRK receptor signaling pathway	2	13	1.68	0.0330	9606.ENSP00000362680,9606.ENSP00000375711	SRC,AKT1S1
GO:0051058	Negative regulation of small GTPase mediated signal transduction	3	60	1.19	0.0344	9606.ENSP00000317272,9606.ENSP00000352264,9606.ENSP00000379350	MET,CD2AP,ITGB1
GO:0002275	Myeloid cell activation involved in immune response	3	61	1.19	0.0359	9606.ENSP00000303507,9606.ENSP00000378845,9606.ENSP00000428924	BCR,LAT,LYN
GO:0007409	Axonogenesis	6	363	0.71	0.0360	9606.ENSP00000324856,9606.ENSP00000379350,9606.ENSP00000393847,9606.ENSP00000442600,9606.ENSP00000480132,9606.ENSP00000482169	STK11,ITGB1,PLA2G10,DAG1,NCAM1,NEFL
GO:0051649	Establishment of localization in cell	14	1756	0.4	0.0365	9606.ENSP00000222005,9606.ENSP00000252483,9606.ENSP00000264896,9606.ENSP00000303507,9606.ENSP00000356436,9606.ENSP00000361423,9606.ENSP00000376024,9606.ENSP00000376367,9606.ENSP00000378845,9606.ENSP00000379350,9606.ENSP00000428924,9606.ENSP00000447730,9606.ENSP00000482169,9606.ENSP00000483825	CDC37,NECTIN2,SCARB2,BCR,PLA2G4A,ABL1,SNX9,WASF1,LAT,ITGB1,LYN,CD63,NEFL,IKBKG
GO:0032308	Positive regulation of prostaglandin secretion	2	14	1.65	0.0369	9606.ENSP00000356436,9606.ENSP00000393847	PLA2G4A,PLA2G10
GO:0042116	Macrophage activation	3	62	1.18	0.0369	9606.ENSP00000296795,9606.ENSP00000393847,9606.ENSP00000496959	TLR3,PLA2G10,ITGAM
GO:0051223	Regulation of protein transport	7	503	0.64	0.0369	9606.ENSP00000320176,9606.ENSP00000352264,9606.ENSP00000360683,9606.ENSP00000362680,9606.ENSP00000401980,9606.ENSP00000453302,9606.ENSP00000496959	HCLS1,CD2AP,PTPN1,SRC,MAVS,ADAM8,ITGAM
GO:0097201	Negative regulation of transcription from RNA polymerase II promoter in response to stress	2	14	1.65	0.0369	9606.ENSP00000233154,9606.ENSP00000254322	NCK2,DNAJB1
GO:2001028	Positive regulation of endothelial cell chemotaxis	2	14	1.65	0.0369	9606.ENSP00000263923,9606.ENSP00000317272	KDR,MET
GO:2001233	Regulation of apoptotic signaling pathway	6	365	0.71	0.0369	9606.ENSP00000233154,9606.ENSP00000339328,9606.ENSP00000360683,9606.ENSP00000362680,9606.ENSP00000365458,9606.ENSP00000386896	NCK2,PLAUR,PTPN1,SRC,HNRNPK,ITGA6
GO:0030177	Positive regulation of Wnt signaling pathway	4	141	0.95	0.0371	9606.ENSP00000313391,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000379721	DAB2,ABL1,SRC,USP8
GO:0033077	T cell differentiation in thymus	3	63	1.17	0.0382	9606.ENSP00000293328,9606.ENSP00000324856,9606.ENSP00000361423	STAT5B,STK11,ABL1
GO:0051893	Regulation of focal adhesion assembly	3	63	1.17	0.0382	9606.ENSP00000263923,9606.ENSP00000361423,9606.ENSP00000362680	KDR,ABL1,SRC
GO:0071407	Cellular response to organic cyclic compound	7	508	0.63	0.0382	9606.ENSP00000001008,9606.ENSP00000296795,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000379721,9606.ENSP00000401980,9606.ENSP00000442600	FKBP4,TLR3,ABL1,SRC,USP8,MAVS,DAG1
GO:0008584	Male gonad development	4	145	0.94	0.0404	9606.ENSP00000296795,9606.ENSP00000346300,9606.ENSP00000347591,9606.ENSP00000349436	TLR3,CRKL,GFRA1,ADAM15
GO:0050729	Positive regulation of inflammatory response	4	145	0.94	0.0404	9606.ENSP00000162749,9606.ENSP00000293328,9606.ENSP00000296795,9606.ENSP00000453302	TNFRSF1A,STAT5B,TLR3,ADAM8
GO:0051098	Regulation of binding	6	375	0.7	0.0406	9606.ENSP00000313391,9606.ENSP00000317272,9606.ENSP00000339328,9606.ENSP00000349436,9606.ENSP00000361423,9606.ENSP00000362680	DAB2,MET,PLAUR,ADAM15,ABL1,SRC
GO:0060055	Angiogenesis involved in wound healing	2	15	1.62	0.0406	9606.ENSP00000263923,9606.ENSP00000442600	KDR,DAG1
GO:0002218	Activation of innate immune response	3	65	1.16	0.0407	9606.ENSP00000362680,9606.ENSP00000401980,9606.ENSP00000428924	SRC,MAVS,LYN
GO:0006935	Chemotaxis	7	516	0.63	0.0407	9606.ENSP00000317272,9606.ENSP00000339328,9606.ENSP00000346300,9606.ENSP00000393847,9606.ENSP00000442600,9606.ENSP00000453302,9606.ENSP00000480132	MET,PLAUR,CRKL,PLA2G10,DAG1,ADAM8,NCAM1
GO:0042531	Positive regulation of tyrosine phosphorylation of STAT protein	3	65	1.16	0.0407	9606.ENSP00000162749,9606.ENSP00000320176,9606.ENSP00000428924	TNFRSF1A,HCLS1,LYN
GO:0043087	Regulation of GTPase activity	6	377	0.7	0.0412	9606.ENSP00000303507,9606.ENSP00000317272,9606.ENSP00000346300,9606.ENSP00000376024,9606.ENSP00000379350,9606.ENSP00000386896	BCR,MET,CRKL,SNX9,ITGB1,ITGA6
GO:0062013	Positive regulation of small molecule metabolic process	4	147	0.93	0.0414	9606.ENSP00000313391,9606.ENSP00000324856,9606.ENSP00000362680,9606.ENSP00000436607	DAB2,STK11,SRC,ADM
GO:0046903	Secretion	7	520	0.62	0.0421	9606.ENSP00000293328,9606.ENSP00000303507,9606.ENSP00000356436,9606.ENSP00000378845,9606.ENSP00000393847,9606.ENSP00000428924,9606.ENSP00000436607	STAT5B,BCR,PLA2G4A,LAT,PLA2G10,LYN,ADM
GO:0021700	Developmental maturation	5	256	0.79	0.0435	9606.ENSP00000263923,9606.ENSP00000393847,9606.ENSP00000442600,9606.ENSP00000447730,9606.ENSP00000482169	KDR,PLA2G10,DAG1,CD63,NEFL
GO:0002532	Production of molecular mediator involved in inflammatory response	2	16	1.59	0.0441	9606.ENSP00000393847,9606.ENSP00000428924	PLA2G10,LYN
GO:0002730	Regulation of dendritic cell cytokine production	2	16	1.59	0.0441	9606.ENSP00000296795,9606.ENSP00000401980	TLR3,MAVS
GO:0010634	Positive regulation of epithelial cell migration	4	150	0.92	0.0441	9606.ENSP00000263923,9606.ENSP00000317272,9606.ENSP00000361423,9606.ENSP00000362680	KDR,MET,ABL1,SRC
GO:0050862	Positive regulation of T cell receptor signaling pathway	2	16	1.59	0.0441	9606.ENSP00000252483,9606.ENSP00000483825	NECTIN2,IKBKG
GO:0007249	I-kappaB kinase/NF-kappaB signaling	3	68	1.14	0.0444	9606.ENSP00000296795,9606.ENSP00000361423,9606.ENSP00000483825	TLR3,ABL1,IKBKG
GO:0043542	Endothelial cell migration	3	69	1.13	0.0460	9606.ENSP00000263923,9606.ENSP00000361423,9606.ENSP00000379350	KDR,ABL1,ITGB1
GO:0070613	Regulation of protein processing	3	69	1.13	0.0460	9606.ENSP00000339328,9606.ENSP00000362680,9606.ENSP00000453302	PLAUR,SRC,ADAM8
GO:0003018	Vascular process in circulatory system	5	262	0.78	0.0467	9606.ENSP00000303507,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000436607,9606.ENSP00000462468	BCR,ABL1,SRC,ADM,YES1
GO:0010976	Positive regulation of neuron projection development	4	154	0.91	0.0471	9606.ENSP00000264896,9606.ENSP00000361423,9606.ENSP00000386896,9606.ENSP00000428924	SCARB2,ABL1,ITGA6,LYN
GO:0031099	Regeneration	4	154	0.91	0.0471	9606.ENSP00000349436,9606.ENSP00000436607,9606.ENSP00000442600,9606.ENSP00000482169	ADAM15,ADM,DAG1,NEFL
GO:0051241	Negative regulation of multicellular organismal process	10	1035	0.48	0.0471	9606.ENSP00000162749,9606.ENSP00000296795,9606.ENSP00000303507,9606.ENSP00000320509,9606.ENSP00000324856,9606.ENSP00000345492,9606.ENSP00000352264,9606.ENSP00000393847,9606.ENSP00000428924,9606.ENSP00000436607	TNFRSF1A,TLR3,BCR,BANK1,STK11,SH2B3,CD2AP,PLA2G10,LYN,ADM
GO:0030900	Forebrain development	6	391	0.68	0.0472	9606.ENSP00000254322,9606.ENSP00000346300,9606.ENSP00000362680,9606.ENSP00000384364,9606.ENSP00000482169,9606.ENSP00000496959	DNAJB1,CRKL,SRC,NPY,NEFL,ITGAM
GO:0010566	Regulation of ketone biosynthetic process	2	17	1.57	0.0475	9606.ENSP00000313391,9606.ENSP00000436607	DAB2,ADM
GO:0034112	Positive regulation of homotypic cell-cell adhesion	2	17	1.57	0.0475	9606.ENSP00000308782,9606.ENSP00000339328	GP6,PLAUR
GO:0038065	Collagen-activated signaling pathway	2	17	1.57	0.0475	9606.ENSP00000308782,9606.ENSP00000327290	GP6,ITGA11
GO:0045834	Positive regulation of lipid metabolic process	4	155	0.91	0.0475	9606.ENSP00000313391,9606.ENSP00000362680,9606.ENSP00000428924,9606.ENSP00000436607	DAB2,SRC,LYN,ADM
GO:0051044	Positive regulation of membrane protein ectodomain proteolysis	2	17	1.57	0.0475	9606.ENSP00000376024,9606.ENSP00000453302	SNX9,ADAM8
GO:0051248	Negative regulation of protein metabolic process	10	1038	0.48	0.0475	9606.ENSP00000233154,9606.ENSP00000320509,9606.ENSP00000339328,9606.ENSP00000345492,9606.ENSP00000346300,9606.ENSP00000360683,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000375711,9606.ENSP00000428924	NCK2,BANK1,PLAUR,SH2B3,CRKL,PTPN1,ABL1,SRC,AKT1S1,LYN
GO:0006915	Apoptotic process	10	1041	0.48	0.0482	9606.ENSP00000162749,9606.ENSP00000293328,9606.ENSP00000296795,9606.ENSP00000313391,9606.ENSP00000324856,9606.ENSP00000346300,9606.ENSP00000361423,9606.ENSP00000482169,9606.ENSP00000483825,9606.ENSP00000496959	TNFRSF1A,STAT5B,TLR3,DAB2,STK11,CRKL,ABL1,NEFL,IKBKG,ITGAM
GO:0051881	Regulation of mitochondrial membrane potential	3	71	1.12	0.0483	9606.ENSP00000263923,9606.ENSP00000361423,9606.ENSP00000362680	KDR,ABL1,SRC
GO:0061077	Chaperone-mediated protein folding	3	71	1.12	0.0483	9606.ENSP00000001008,9606.ENSP00000254322,9606.ENSP00000444810	FKBP4,DNAJB1,FKBP5
GO:0031324	Negative regulation of cellular metabolic process	16	2265	0.34	0.0485	9606.ENSP00000233154,9606.ENSP00000254322,9606.ENSP00000303507,9606.ENSP00000313391,9606.ENSP00000317272,9606.ENSP00000320176,9606.ENSP00000320509,9606.ENSP00000345492,9606.ENSP00000346300,9606.ENSP00000360683,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000365458,9606.ENSP00000375711,9606.ENSP00000428924,9606.ENSP00000496959	NCK2,DNAJB1,BCR,DAB2,MET,HCLS1,BANK1,SH2B3,CRKL,PTPN1,ABL1,SRC,HNRNPK,AKT1S1,LYN,ITGAM
GO:0002521	Leukocyte differentiation	6	396	0.68	0.0492	9606.ENSP00000293328,9606.ENSP00000324856,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000379350,9606.ENSP00000428924	STAT5B,STK11,ABL1,SRC,ITGB1,LYN
GO:0051091	Positive regulation of DNA-binding transcription factor activity	5	267	0.77	0.0492	9606.ENSP00000296795,9606.ENSP00000320176,9606.ENSP00000401980,9606.ENSP00000453302,9606.ENSP00000483825	TLR3,HCLS1,MAVS,ADAM8,IKBKG
